t_s,vx,wz
72.705877236,0.204402923583984,-0.00244984962046146
72.715877142,0.203405827283859,0
72.725879038,0.203405827283859,0
72.73588104,0.203405827283859,0
72.745874605,0.202408730983734,0.00244984962046146
72.75588161,0.204402923583984,-0.00244984962046146
72.765870833,0.203405827283859,0
72.775882886,0.203405827283859,-0.00489969924092293
72.785874567,0.203405827283859,-0.00489969924092293
72.7958805,0.202408730983734,-0.00244984962046146
72.80587997,0.202408730983734,-0.00244984962046146
72.815597648,0.202408730983734,-0.00244984962046146
72.825872793,0.203405827283859,-0.00489969924092293
72.835881762,0.204402923583984,-0.00244984962046146
72.845872919,0.204402923583984,-0.00244984962046146
72.855893994,0.205400004982948,0
72.865892305,0.204402923583984,0.00244984962046146
72.8758983,0.204402923583984,0.00244984962046146
72.885892909,0.205400004982948,0.00489969924092293
72.895891184,0.205400004982948,0.00489969924092293
72.905893358,0.205400004982948,0.00489969924092293
72.915900546,0.206397086381912,0.00244984962046146
72.925897563,0.206397086381912,0.00734954932704568
72.935894428,0.205400004982948,0.00489969924092293
72.945896674,0.206397086381912,0.00734954932704568
72.955895425,0.204402923583984,0.00734954932704568
72.965890174,0.205400004982948,0.00489969924092293
72.975890705,0.205400004982948,0.00979939848184586
72.985895081,0.205400004982948,0.00489969924092293
72.995894328,0.206397086381912,0.00734954932704568
73.005893622,0.205400004982948,0.00489969924092293
73.015898798,0.204402923583984,0.00734954932704568
73.025898008,0.204402923583984,0.00734954932704568
73.035895328,0.204402923583984,0.00734954932704568
73.045891364,0.205400004982948,0.00489969924092293
73.055893576,0.205400004982948,0.00489969924092293
73.06589642,0.206397086381912,0.00734954932704568
73.075898708,0.207394182682037,0.00489969924092293
73.08590011,0.206397086381912,0.00734954932704568
73.095896718,0.206397086381912,0.00734954932704568
73.105888133,0.207394182682037,0.00489969924092293
73.115897818,0.208391278982162,0.00734954932704568
73.125887769,0.208391278982162,0.00734954932704568
73.13589781,0.21038544178009,0.00734953070059419
73.145893214,0.208391278982162,0.00734954932704568
73.155896722,0.21038544178009,0.00734953070059419
73.165895051,0.21038544178009,0.00734953070059419
73.175894313,0.208391278982162,0.00734954932704568
73.185891267,0.209388360381126,0.00489969924092293
73.19589986,0.209388360381126,0.00489969924092293
73.20589854,0.209388360381126,0.00489969924092293
73.215895382,0.209388360381126,0.00489969924092293
73.225892214,0.209388360381126,0
73.235908861,0.208391278982162,0.00244984962046146
73.245889838,0.208391278982162,0.00244984962046146
73.255891394,0.208391278982162,0.00244984962046146
73.26589778,0.207394182682037,0
73.275893506,0.209388360381126,0
73.285897205,0.209388360381126,0
73.295906889,0.209388360381126,0
73.305892062,0.21038544178009,0.00244984962046146
73.315891623,0.209388360381126,0
73.32589685,0.209388360381126,0.00489969924092293
73.335904894,0.209388360381126,0
73.34589437,0.21038544178009,0.00244984962046146
73.355896114,0.209388360381126,0
73.365890734,0.21038544178009,0.00244984962046146
73.375895439,0.209388360381126,0.00489969924092293
73.385895717,0.209388345479965,0.00979938078671694
73.395890337,0.208391278982162,0.00734954932704568
73.405898161,0.208391278982162,0.00734954932704568
73.415895427,0.208391278982162,0.00734954932704568
73.425889359,0.208391278982162,0.00734954932704568
73.435896445,0.209388345479965,0.00979938078671694
73.445902645,0.208391278982162,0.00734954932704568
73.455888391,0.208391264081001,0.0122492304071784
73.465278237,0.209388345479965,0.00979938078671694
73.475881959,0.208391278982162,0.00734954932704568
73.485884969,0.208391278982162,0.00734954932704568
73.495898772,0.21038544178009,0.00734953070059419
73.505895048,0.209388345479965,0.00979938078671694
73.515894119,0.21038544178009,0.00734953070059419
73.525904512,0.21038544178009,0.00734953070059419
73.535900787,0.209388345479965,0.00979938078671694
73.545892673,0.211382538080215,0.00979938078671694
73.555902274,0.211382538080215,0.00979938078671694
73.565425671,0.211382538080215,0.00979938078671694
73.575886758,0.213376700878143,0.00979938078671694
73.585899883,0.214373797178268,0.00734953070059419
