t_s,vx,wz
137.79544112,0.206397086381912,0.0122492490336299
137.805481679,0.207394182682037,0.0146990800276399
137.815972942,0.207394182682037,0.0146990800276399
137.826003816,0.207394182682037,0.0146990800276399
137.835970981,0.208391264081001,0.0122492304071784
137.846003724,0.208391264081001,0.0171489305794239
137.855973249,0.209388345479965,0.0146990800276399
137.866002712,0.208391264081001,0.0122492304071784
137.875973291,0.208391264081001,0.0122492304071784
137.885470574,0.209388345479965,0.00979938078671694
137.895323852,0.208391264081001,0.0122492304071784
137.905970215,0.208391278982162,0.00734954932704568
137.915997286,0.209388360381126,0.00489969924092293
137.926003605,0.209388360381126,0.00489969924092293
137.936008606,0.207394182682037,0.00489969924092293
137.946000302,0.209388360381126,0
137.955974495,0.207394182682037,0
137.965453024,0.207394182682037,0
137.976013176,0.205400004982948,0
137.98540895,0.206397086381912,0.00244984962046146
137.995368007,0.205400004982948,0
138.005973787,0.204402923583984,0.00244984962046146
138.015347184,0.202408730983734,0.00244984962046146
138.025974294,0.203405827283859,0
138.036009702,0.203405827283859,0
138.045451407,0.20141164958477,0
138.055972169,0.202408730983734,-0.00244984962046146
138.066002829,0.203405827283859,0
138.076005392,0.203405827283859,0
138.08531996,0.202408730983734,-0.00244984962046146
138.095569277,0.202408730983734,-0.00244984962046146
138.106005425,0.203405827283859,-0.00489969924092293
138.115512618,0.203405827283859,-0.00489969924092293
138.12545108,0.202408730983734,-0.00244984962046146
138.135974693,0.202408730983734,-0.00244984962046146
138.146004206,0.202408730983734,-0.00244984962046146
138.156011066,0.200414568185806,0.00244983145967126
138.166008028,0.199417486786842,0
138.175976201,0.198420405387878,-0.00244984962046146
138.185361646,0.198420405387878,-0.00244984962046146
138.195755308,0.196426212787628,-0.00244984962046146
138.205424561,0.195429131388664,0
138.215697166,0.1944320499897,-0.00244984962046146
138.226002807,0.193434953689575,0
138.235980327,0.191440775990486,0
138.246003595,0.190443694591522,-0.00244983145967126
138.255974856,0.191440790891647,-0.00489968108013272
138.266000514,0.189446598291397,-0.00489968108013272
138.275973263,0.189446598291397,-0.00489968108013272
138.285334144,0.188449531793594,-0.00244984962046146
138.295980958,0.189446598291397,-0.00489968108013272
138.306000037,0.187452435493469,-0.00489969924092293
138.315938077,0.188449531793594,-0.00244984962046146
138.326002948,0.187452435493469,-0.00489969924092293
138.335962912,0.188449516892433,-0.00734953070059419
138.345991854,0.188449516892433,-0.00734953070059419
138.355986311,0.187452435493469,-0.00979938078671694
138.365418714,0.188449516892433,-0.00734953070059419
138.375993077,0.188449531793594,-0.00244984962046146
138.385334224,0.188449516892433,-0.00734953070059419
138.395958193,0.187452435493469,-0.00489969924092293
138.405988258,0.188449516892433,-0.00734953070059419
138.415981912,0.186455339193344,-0.00734954932704568
138.42599179,0.188449516892433,-0.00734953070059419
138.435995619,0.187452435493469,-0.00489969924092293
138.445414427,0.187452435493469,-0.00489969924092293
138.45599043,0.187452435493469,0
138.465990407,0.186455339193344,-0.00244984962046146
138.475992875,0.18545825779438,-0.00489969924092293
138.485292474,0.186455339193344,-0.00244984962046146
138.495985848,0.186455339193344,-0.00244984962046146
138.505990928,0.186455339193344,0.00244984962046146
138.51598723,0.187452435493469,0
138.525411425,0.186455339193344,0.00244984962046146
138.535954751,0.186455339193344,0.00244984962046146
138.545989007,0.186455339193344,0.00734954932704568
138.555991449,0.186455339193344,0.00734954932704568
138.565988695,0.187452435493469,0.00489969924092293
