t_s,Fx_left,Fy_left,Fz_left,Fx_right,Fy_right,Fz_right
56.988159583,-3.41420006752014,4.14520025253296,11.7013998031616,4.54940032958984,3.58190011978149,12.4000005722046
56.998146386,-3.33250021934509,4.14090013504028,11.6275997161865,4.58809995651245,3.61630010604858,12.5120010375977
57.008034807,-3.25510001182556,4.14950037002563,11.6850004196167,4.62249994277954,3.62490010261536,12.6000003814697
57.018121224,-3.23790001869202,4.11940002441406,11.6029996871948,4.61390018463135,3.65930008888245,12.576000213623
57.028152785,-3.21640014648438,4.12370014190674,11.4390001296997,4.62680006027222,3.68510007858276,12.5440006256104
57.03812096,-3.22930002212524,4.12800025939941,11.299599647522,4.55800008773804,3.67650008201599,12.4720001220703
57.048148591,-3.24220013618469,4.10650014877319,11.078200340271,4.45050001144409,3.6378002166748,12.3280010223389
57.05804945,-3.22930002212524,4.01189994812012,10.8076000213623,4.38170003890991,3.66360020637512,12.1920003890991
57.06812929,-3.17770004272461,3.93880009651184,10.6682004928589,4.42040014266968,3.74530005455017,12.2000007629395
57.078143215,-3.17770004272461,3.85280013084412,10.586199760437,4.39030027389526,3.78830003738403,12.1760005950928
57.088059237,-3.19490003585815,3.78830003738403,10.496000289917,4.3516001701355,3.82270002365112,12.3200006484985
57.098130747,-3.19920015335083,3.87000012397766,10.6026000976562,4.36019992828369,3.80120015144348,12.4080009460449
57.1080178,-3.23790001869202,3.93020009994507,10.5698003768921,4.40320014953613,3.94310021400452,12.3600006103516
57.118117265,-3.25510001182556,4.02480030059814,10.3894004821777,4.416100025177,4.02050018310547,12.3040008544922
57.128116593,-3.22500014305115,4.08930015563965,10.2664003372192,4.42470026016235,3.97320008277893,12.2960004806519
57.138117148,-3.18630003929138,4.09360027313232,10.1926002502441,4.42470026016235,3.91300010681152,12.3520002365112
57.148128606,-3.15620017051697,4.02909994125366,10.2172002792358,4.52360010147095,3.95170021057129,12.576000213623
57.158123787,-3.15620017051697,3.90870022773743,10.3484001159668,4.57950019836426,4.02050018310547,12.7120008468628
57.168159284,-3.12180018424988,3.94740009307861,10.381199836731,4.65689992904663,4.12370014190674,12.8880004882812
57.178112093,-3.10030007362366,4.02480030059814,10.3156003952026,4.73000001907349,4.21830034255981,12.9600009918213
57.188142902,-3.10460019111633,4.10220003128052,10.2007999420166,4.78159999847412,4.26990032196045,12.8880004882812
57.19812355,-3.1175000667572,4.24840021133423,10.0860004425049,4.79020023345947,4.31720018386841,12.9600009918213
57.208058401,-3.09170007705688,4.27419996261597,10.1269998550415,4.75150012969971,4.33010005950928,12.9840002059937
57.218113947,-3.11320018768311,4.2613000869751,10.1843996047974,4.76010036468506,4.35590028762817,13.0480003356934
57.228049265,-3.17770004272461,4.30430030822754,10.3073997497559,4.78159999847412,4.43330001831055,13.0880002975464
57.238113087,-3.25080013275146,4.30859994888306,10.3894004821777,4.6956000328064,4.31290006637573,13.0560007095337
57.248121125,-3.29380011558533,4.25699996948242,10.3402004241943,4.60960006713867,4.27850008010864,12.9440002441406
57.258105639,-3.28949999809265,4.3516001701355,10.3894004821777,4.62680006027222,4.28710031509399,12.9600009918213
57.268105488,-3.32820010185242,4.37739992141724,10.4468002319336,4.63540029525757,4.26560020446777,12.9280004501343
57.278101477,-3.33680009841919,4.3257999420166,10.4631996154785,4.65689992904663,4.38170003890991,13.1200008392334
57.28811362,-3.32390022277832,4.30859994888306,10.6353998184204,4.6870002746582,4.51929998397827,13.2080001831055
57.298119976,-3.36690020561218,4.30000019073486,10.7091999053955,4.64400005340576,4.54510021209717,13.1680002212524
57.307961407,-3.34970021247864,4.31290006637573,10.6026000976562,4.68270015716553,4.54510021209717,13.2240009307861
57.318092623,-3.29809999465942,4.3257999420166,10.5206003189087,4.75150012969971,4.52790021896362,13.1680002212524
57.328046787,-3.3024001121521,4.33870029449463,10.381199836731,4.73860025405884,4.52790021896362,13.1040010452271
57.338065858,-3.29809999465942,4.36450004577637,10.3565998077393,4.72140026092529,4.50209999084473,12.992000579834
57.348041319,-3.27660012245178,4.37739992141724,10.4140005111694,4.71280002593994,4.52360010147095,13.0560007095337
57.35802307,-3.32820010185242,4.416100025177,10.5041999816895,4.70420026779175,4.63969993591309,13.0560007095337
57.368012926,-3.45290017127991,4.45050001144409,10.6107997894287,4.65260028839111,4.66980028152466,13.0800008773804
57.378062712,-3.60770010948181,4.33010005950928,10.6272001266479,4.57089996337891,4.66550016403198,13.1120004653931
57.388040951,-3.65500020980835,4.30430030822754,10.6682004928589,4.55800008773804,4.69130039215088,13.1520004272461
57.398067622,-3.68510007858276,4.33010005950928,10.717399597168,4.61820030212402,4.605299949646,13.2160005569458
57.407968676,-3.69800019264221,4.43330001831055,10.7994003295898,4.68270015716553,4.49780035018921,13.3520002365112
57.41804028,-3.68510007858276,4.49350023269653,10.9060001373291,4.72570037841797,4.57950019836426,13.4160003662109
57.428009461,-3.71950006484985,4.43760013580322,11.1028003692627,4.69130039215088,4.74290037155151,13.456000328064
57.438050713,-3.80120015144348,4.51070022583008,11.0536003112793,4.62680006027222,4.75150012969971,13.3520002365112
57.448040114,-3.89580011367798,4.51929998397827,10.963399887085,4.53649997711182,4.76010036468506,13.3600006103516
57.458053081,-3.94740009307861,4.63110017776489,11.0699996948242,4.56660032272339,4.74290037155151,13.5040006637573
57.468031627,-4.00330018997192,4.77300024032593,11.1848001480103,4.55369997024536,4.63969993591309,13.4240007400513
57.478018431,-4.04629993438721,4.73860025405884,11.168399810791,4.55800008773804,4.67409992218018,13.3440008163452
57.488042939,-3.99900007247925,4.72140026092529,11.209400177002,4.65689992904663,4.70850038528442,13.4320011138916
57.498027153,-3.96030020713806,4.88050031661987,11.4882001876831,4.78159999847412,4.76870012283325,13.7120008468628
57.507956338,-4.05490016937256,5.09980010986328,11.7259998321533,4.73000001907349,4.90199995040894,13.9680004119873
57.518043379,-4.15380001068115,4.88910007476807,11.3979997634888,4.6956000328064,5.01380014419556,13.8720006942749
57.528006057,-4.14520025253296,4.66980028152466,11.414400100708,4.71280002593994,5.03960037231445,13.6080007553101
57.538036113,-4.12370014190674,4.82030010223389,11.6932001113892,4.75150012969971,5.11269998550415,13.5920009613037
57.548041439,-4.20539999008179,4.89770030975342,11.3733997344971,4.65689992904663,5.01810026168823,13.568000793457
