t_s,vx_raw,vx_filt
28.308227343,0.200414568185806,0.201368735497226
28.318878941,0.201411664485931,0.202093933747139
28.328903533,0.203405827283859,0.20292950279008
28.338156703,0.204402923583984,0.203830500534942
28.348902577,0.204402923583984,0.204753459140375
28.358137212,0.205400004982948,0.205658876856265
28.36890977,0.207394182682037,0.206507931664562
28.378153449,0.207394182682037,0.207263512533371
28.388234759,0.208391278982162,0.207895060515052
28.398878271,0.208391278982162,0.208380045668104
28.408930395,0.209388360381126,0.208702710431785
28.41888306,0.209388360381126,0.20885452301578
28.428892455,0.209388360381126,0.208836669264543
28.438891391,0.209388360381126,0.208662101235197
28.448928887,0.208391264081001,0.208355777803336
28.458904613,0.208391264081001,0.207952820792242
28.468149992,0.207394182682037,0.207495396236038
28.478912492,0.206397086381912,0.207028928973208
28.488146921,0.206397086381912,0.206596798817045
28.498911111,0.206397086381912,0.206236567517927
28.50803735,0.205400019884109,0.20598081289344
28.518908386,0.205400019884109,0.205857813146224
28.52807577,0.204402923583984,0.205887431240065
28.5389048,0.205400019884109,0.206074280573364
28.548076428,0.205400004982948,0.206403095936008
28.55890214,0.207394182682037,0.206840215041656
28.568101265,0.207394182682037,0.207341477830098
28.578121544,0.208391278982162,0.207861900171086
28.588130337,0.208391278982162,0.208361363889748
28.59812879,0.209388360381126,0.208805896303501
28.608133113,0.209388360381126,0.209168010021278
28.618119689,0.209388360381126,0.209426817894281
28.628127869,0.21038544178009,0.209567185324305
28.638130847,0.209388360381126,0.2095796885958
28.648120163,0.21038544178009,0.209461699751319
28.658132163,0.209388360381126,0.209218467895018
28.668130361,0.208391278982162,0.208862923124359
28.678130646,0.208391278982162,0.20841145826306
28.688132581,0.208391278982162,0.207879413376387
28.698125932,0.206397086381912,0.207281235864686
28.708147504,0.207394182682037,0.20663103612701
28.718120287,0.206397086381912,0.205943227432506
28.72815109,0.205400004982948,0.205236898745188
28.738131097,0.204402923583984,0.204538297642855
28.748132275,0.203405827283859,0.203877039494369
28.7581226,0.202408730983734,0.203279481667894
28.768133564,0.203405827283859,0.202763978259658
28.778108119,0.202408745884895,0.20234277998813
28.78812868,0.201411664485931,0.202027535186677
28.798110494,0.201411664485931,0.201828848930586
28.80810678,0.20141164958477,0.201750976457284
28.818104772,0.200414568185806,0.201788072408771
28.828102058,0.202408730983734,0.201921945604416
28.838101245,0.202408730983734,0.202124102675216
28.848098343,0.202408730983734,0.202363761635035
28.858070597,0.203405827283859,0.202614445568107
28.868108567,0.202408730983734,0.202855783879547
28.878052772,0.203405827283859,0.203072379921988
28.888102124,0.203405827283859,0.20325150571095
28.898084985,0.203405827283859,0.203382609654273
28.908050589,0.203405827283859,0.203457593719428
28.918092195,0.204402923583984,0.203470762297981
28.928085294,0.203405827283859,0.203421250499106
28.938051015,0.203405827283859,0.20331539072255
28.948088141,0.203405827283859,0.203165056886475
28.958088066,0.202408730983734,0.202984505823423
28.968064285,0.203405827283859,0.20278813405259
28.978099944,0.202408730983734,0.202590190097541
28.988909186,0.202408730983734,0.202406140921959
28.998024613,0.202408730983734,0.202252740767314
29.008111031,0.20141164958477,0.202146474576111
29.018079558,0.20141164958477,0.202100038167407
29.028103053,0.202408730983734,0.2021178616717
29.03810354,0.202408730983734,0.202197044760519
29.048100851,0.202408730983734,0.202333600089106
29.058109638,0.202408730983734,0.202526092606459
29.068106919,0.20141164958477,0.202772766745016
29.078105942,0.203405827283859,0.203064858125481
29.088008049,0.203405827283859,0.203384105332747
29.098113471,0.203405827283859,0.203707309298948
29.108101868,0.204402923583984,0.204010370565688
29.118112533,0.205400004982948,0.204270934442628
29.128108836,0.203405827283859,0.204472761654591
29.138104569,0.204402923583984,0.204604343293282
29.148113094,0.205400004982948,0.204652118200736
29.158083657,0.205400004982948,0.204601787444368
29.168056517,0.205400004982948,0.20444799874703
29.178075756,0.203405827283859,0.204199421352493
29.188063299,0.203405827283859,0.203872681117675
29.198108951,0.204402923583984,0.203482944342775
29.208055293,0.203405827283859,0.203044077830173
29.218097699,0.202408730983734,0.202575426783154
29.228057714,0.202408730983734,0.202102983972293
29.238053704,0.201411664485931,0.201655846700602
29.24804867,0.200414568185806,0.201262721249591
29.257971803,0.200414568185806,0.200946578392841
29.268103476,0.200414568185806,0.200719545157332
29.278053898,0.200414568185806,0.200582872859371
29.288033546,0.200414568185806,0.200530407395836
29.298053271,0.200414568185806,0.200551544779117
29.30805453,0.200414568185806,0.200632452851124
29.318052741,0.200414568185806,0.200755770519373
29.3280803,0.200414568185806,0.200899080229475
29.338025136,0.201411664485931,0.201033854957128
29.348057221,0.201411664485931,0.201128000886788
29.358034403,0.201411664485931,0.201151254239199
29.368046527,0.201411664485931,0.201078782071561
29.378028954,0.202408745884895,0.200893588997753
29.388049836,0.201411664485931,0.200592183437765
29.398040225,0.200414568185806,0.200189849079779
29.408063588,0.200414568185806,0.199718949896068
29.418054839,0.198420390486717,0.19922259929194
29.428058359,0.198420390486717,0.198747029743873
29.438032663,0.198420390486717,0.198334467742704
29.44804538,0.197423309087753,0.198020883437597
29.458051803,0.198420390486717,0.197837745736192
29.468028417,0.197423309087753,0.197814367648054
29.478059164,0.196426212787628,0.197977515613011
29.488032676,0.197423309087753,0.198343713158243
29.498006243,0.198420405387878,0.198910343988027
29.508007277,0.198420405387878,0.199654524838509
29.518007279,0.20141164958477,0.20053717938135
